:START_ID,:END_ID,relation,:TYPE
10025,20457,hasCLass,hasClass
10025,20458,hasCLass,hasClass
10025,20459,hasCLass,hasClass
10025,20460,hasCLass,hasClass
10025,20461,hasCLass,hasClass
10025,20462,hasCLass,hasClass
10025,20463,hasCLass,hasClass
10025,20464,hasCLass,hasClass
10025,20465,hasCLass,hasClass
10025,20466,hasCLass,hasClass
10025,20467,hasCLass,hasClass
10025,20468,hasCLass,hasClass
10025,20469,hasCLass,hasClass
10025,20470,hasCLass,hasClass
10025,20471,hasCLass,hasClass
10025,20472,hasCLass,hasClass
10025,20473,hasCLass,hasClass
10025,20474,hasCLass,hasClass
10025,20475,hasCLass,hasClass
10025,20476,hasCLass,hasClass
10025,20477,hasCLass,hasClass
10025,20478,hasCLass,hasClass
10025,20479,hasCLass,hasClass
10025,20480,hasCLass,hasClass
10025,20481,hasCLass,hasClass
10025,20482,hasCLass,hasClass
10025,20483,hasCLass,hasClass
10025,20484,hasCLass,hasClass
10025,20485,hasCLass,hasClass
10025,20486,hasCLass,hasClass
10025,20487,hasCLass,hasClass
10025,20488,hasCLass,hasClass
10025,20489,hasCLass,hasClass
10025,20490,hasCLass,hasClass
10026,20491,hasCLass,hasClass
10026,20492,hasCLass,hasClass
10026,20493,hasCLass,hasClass
10026,20494,hasCLass,hasClass
10026,20495,hasCLass,hasClass
10026,20496,hasCLass,hasClass
10026,20497,hasCLass,hasClass
10026,20498,hasCLass,hasClass
10026,20499,hasCLass,hasClass
10026,20500,hasCLass,hasClass
10027,20501,hasCLass,hasClass
10027,20502,hasCLass,hasClass
10027,20503,hasCLass,hasClass
10027,20504,hasCLass,hasClass
10027,20505,hasCLass,hasClass
10027,20506,hasCLass,hasClass
10027,20507,hasCLass,hasClass
10027,20508,hasCLass,hasClass
10027,20509,hasCLass,hasClass
10027,20510,hasCLass,hasClass
10027,20511,hasCLass,hasClass
10027,20512,hasCLass,hasClass
10027,20513,hasCLass,hasClass
10027,20514,hasCLass,hasClass
10027,20515,hasCLass,hasClass
10027,20516,hasCLass,hasClass
10027,20517,hasCLass,hasClass
10027,20518,hasCLass,hasClass
10028,20519,hasCLass,hasClass
10028,20520,hasCLass,hasClass
10028,20521,hasCLass,hasClass
10028,20522,hasCLass,hasClass
10028,20523,hasCLass,hasClass
10028,20524,hasCLass,hasClass
10029,20525,hasCLass,hasClass
10029,20526,hasCLass,hasClass
10029,20527,hasCLass,hasClass
10029,20528,hasCLass,hasClass
10029,20529,hasCLass,hasClass
10029,20530,hasCLass,hasClass
10030,20531,hasCLass,hasClass
10031,20532,hasCLass,hasClass
10031,20533,hasCLass,hasClass
10031,20534,hasCLass,hasClass
10031,20535,hasCLass,hasClass
10031,20536,hasCLass,hasClass
10031,20537,hasCLass,hasClass
10031,20538,hasCLass,hasClass
10031,20539,hasCLass,hasClass
10032,20540,hasCLass,hasClass
10032,20541,hasCLass,hasClass
10032,20542,hasCLass,hasClass
10032,20543,hasCLass,hasClass
10032,20544,hasCLass,hasClass
10033,20545,hasCLass,hasClass
10033,20546,hasCLass,hasClass
10034,20547,hasCLass,hasClass
10034,20548,hasCLass,hasClass
10034,20549,hasCLass,hasClass
10035,20550,hasCLass,hasClass
10035,20551,hasCLass,hasClass
10035,20552,hasCLass,hasClass
10035,20553,hasCLass,hasClass
10035,20554,hasCLass,hasClass
10035,20555,hasCLass,hasClass
10035,20556,hasCLass,hasClass
10035,20557,hasCLass,hasClass
10036,20558,hasCLass,hasClass
10036,20559,hasCLass,hasClass
10037,20560,hasCLass,hasClass
10038,20561,hasCLass,hasClass
10038,20562,hasCLass,hasClass
10038,20563,hasCLass,hasClass
10038,20564,hasCLass,hasClass
10038,20565,hasCLass,hasClass
10038,20566,hasCLass,hasClass
10038,20567,hasCLass,hasClass
10038,20568,hasCLass,hasClass
10038,20569,hasCLass,hasClass
10038,20570,hasCLass,hasClass
10038,20571,hasCLass,hasClass
10038,20572,hasCLass,hasClass
10039,20573,hasCLass,hasClass
10039,20574,hasCLass,hasClass
10039,20575,hasCLass,hasClass
10039,20576,hasCLass,hasClass
10039,20577,hasCLass,hasClass
10039,20578,hasCLass,hasClass
10039,20579,hasCLass,hasClass
10039,20580,hasCLass,hasClass
10039,20581,hasCLass,hasClass
10039,20582,hasCLass,hasClass
10039,20583,hasCLass,hasClass
10039,20584,hasCLass,hasClass
10039,20585,hasCLass,hasClass
10039,20586,hasCLass,hasClass
10039,20587,hasCLass,hasClass
10039,20588,hasCLass,hasClass
10039,20589,hasCLass,hasClass
10039,20590,hasCLass,hasClass
10039,20591,hasCLass,hasClass
10039,20592,hasCLass,hasClass
10039,20593,hasCLass,hasClass
10039,20594,hasCLass,hasClass
10039,20595,hasCLass,hasClass
10039,20596,hasCLass,hasClass
10039,20597,hasCLass,hasClass
10039,20598,hasCLass,hasClass
10039,20599,hasCLass,hasClass
10039,20600,hasCLass,hasClass
10039,20601,hasCLass,hasClass
10039,20602,hasCLass,hasClass
10039,20603,hasCLass,hasClass
10039,20604,hasCLass,hasClass
10039,20605,hasCLass,hasClass
10039,20606,hasCLass,hasClass
10039,20607,hasCLass,hasClass
10039,20608,hasCLass,hasClass
10039,20609,hasCLass,hasClass
10039,20610,hasCLass,hasClass
10039,20611,hasCLass,hasClass
10039,20612,hasCLass,hasClass
10039,20613,hasCLass,hasClass
10039,20614,hasCLass,hasClass
10039,20615,hasCLass,hasClass
10039,20616,hasCLass,hasClass
10039,20617,hasCLass,hasClass
10039,20618,hasCLass,hasClass
10039,20619,hasCLass,hasClass
10039,20620,hasCLass,hasClass
10039,20621,hasCLass,hasClass
10039,20622,hasCLass,hasClass
10039,20623,hasCLass,hasClass
10039,20624,hasCLass,hasClass
10040,20625,hasCLass,hasClass
10040,20626,hasCLass,hasClass
10040,20627,hasCLass,hasClass
10040,20628,hasCLass,hasClass
10040,20629,hasCLass,hasClass
10040,20630,hasCLass,hasClass
10040,20631,hasCLass,hasClass
10040,20632,hasCLass,hasClass
10040,20633,hasCLass,hasClass
10040,20634,hasCLass,hasClass
10040,20635,hasCLass,hasClass
10040,20636,hasCLass,hasClass
10040,20637,hasCLass,hasClass
10040,20638,hasCLass,hasClass
10040,20639,hasCLass,hasClass
10040,20640,hasCLass,hasClass
10040,20641,hasCLass,hasClass
10040,20642,hasCLass,hasClass
10040,20643,hasCLass,hasClass
10040,20644,hasCLass,hasClass
10040,20645,hasCLass,hasClass
10040,20646,hasCLass,hasClass
10040,20647,hasCLass,hasClass
10040,20648,hasCLass,hasClass
10040,20649,hasCLass,hasClass
10040,20650,hasCLass,hasClass
10040,20651,hasCLass,hasClass
10040,20652,hasCLass,hasClass
10040,20653,hasCLass,hasClass
10040,20654,hasCLass,hasClass
10040,20655,hasCLass,hasClass
10040,20656,hasCLass,hasClass
10040,20657,hasCLass,hasClass
10040,20658,hasCLass,hasClass
10040,20659,hasCLass,hasClass
10040,20660,hasCLass,hasClass
10040,20661,hasCLass,hasClass
10040,20662,hasCLass,hasClass
10040,20663,hasCLass,hasClass
10040,20664,hasCLass,hasClass
10040,20665,hasCLass,hasClass
10040,20666,hasCLass,hasClass
10040,20667,hasCLass,hasClass
10040,20668,hasCLass,hasClass
10040,20669,hasCLass,hasClass
10040,20670,hasCLass,hasClass
10040,20671,hasCLass,hasClass
10040,20672,hasCLass,hasClass
10040,20673,hasCLass,hasClass
10040,20674,hasCLass,hasClass
10040,20675,hasCLass,hasClass
10040,20676,hasCLass,hasClass
10041,20677,hasCLass,hasClass
10041,20678,hasCLass,hasClass
10041,20679,hasCLass,hasClass
10041,20680,hasCLass,hasClass
10041,20681,hasCLass,hasClass
10041,20682,hasCLass,hasClass
10041,20683,hasCLass,hasClass
10041,20684,hasCLass,hasClass
10041,20685,hasCLass,hasClass
10041,20686,hasCLass,hasClass
10041,20687,hasCLass,hasClass
10041,20688,hasCLass,hasClass
10041,20689,hasCLass,hasClass
10041,20690,hasCLass,hasClass
10041,20691,hasCLass,hasClass
10041,20692,hasCLass,hasClass
10041,20693,hasCLass,hasClass
10041,20694,hasCLass,hasClass
10041,20695,hasCLass,hasClass
10041,20696,hasCLass,hasClass
10041,20697,hasCLass,hasClass
10041,20698,hasCLass,hasClass
10041,20699,hasCLass,hasClass
10041,20700,hasCLass,hasClass
10041,20701,hasCLass,hasClass
10041,20702,hasCLass,hasClass
10041,20703,hasCLass,hasClass
10042,20704,hasCLass,hasClass
10042,20705,hasCLass,hasClass
10042,20706,hasCLass,hasClass
10042,20707,hasCLass,hasClass
10042,20708,hasCLass,hasClass
10042,20709,hasCLass,hasClass
10042,20710,hasCLass,hasClass
